link,label,date,title,question,content
https://thuvienphapluat.vn/hoi-dap-phap-luat/839D8CE-hd-khong-phan-chia-loi-nhuan-thu-duoc-tu-thuong-mai-hoa-ket-qua-nghien-cuu-khoa-hoc-xu-phat-nhu-the-na.html,Khoa học và công nghệ,19:20 | 16/08/2023,Không phân chia lợi nhuận thu được từ thương mại hóa kết quả nghiên cứu khoa học xử phạt như thế nào?,Thương mại hóa kết quả nghiên cứu khoa học và phát triển công nghệ có phải là mục tiêu của chương trình Đổi mới công nghệ quốc gia không?,"Căn cứ quy định Điều 37Luật Chuyển giao công nghệ 2017quy định về chương trình Đổi mới công nghệ quốc gia như sau: Chương trình Đổi mới công nghệ quốc gia 1. Chương trình Đổi mới công nghệ quốc gia nhằm thực hiện mục tiêu sau đây: a) Nâng cao năng lực công nghệ quốc gia, hiệu quả hoạt động chuyển giao công nghệ; b) Phục vụ phát triển sản phẩm quốc gia, trọng điểm, chủ lực; c) Tạo điều kiện thuận lợi cho doanh nghiệp nhỏ và vừa ứng dụng công nghệ,thương mại hóa kết quả nghiên cứu khoa học và phát triển công nghệ, đổi mới công nghệ; d) Tăng cường nguồn lực công nghệ tại vùng nông thôn, miền núi, địa bàn có điều kiện kinh tế - xã hội khó khăn, đặc biệt khó khăn. 2. Căn cứ vào nhiệm vụ phát triển kinh tế - xã hội của đất nước trong từng thời kỳ, Bộ Khoa học và Công nghệ chủ trì, phối hợp với Bộ, cơ quan ngang Bộ, cơ quan thuộc Chính phủ có liên quan xây dựng, trình Thủ tướng Chính phủ phê duyệt Chương trình Đổi mới công nghệ quốc gia. Như vậy, việc thương mại hóa kết quả nghiên cứu khoa học và phát triển công nghệ, đổi mới công nghệ là một trong các mục tiêu được đặt ra để thực hiện của chương trình Đổi mới công nghệ quốc gia. Trân trọng!"
https://thuvienphapluat.vn/hoi-dap-phap-luat/839D7C0-hd-cong-ty-tra-thu-nhap-tu-ban-quyen-cho-ca-nhan-thi-co-phai-khau-tru-thue-khong.html,Khấu trừ thuế thu nhập cá nhân,09:15 | 13/08/2023,Công ty trả thu nhập từ bản quyền cho cá nhân thì có phải khấu trừ thuế không?,Thu nhập từ bản quyền có phải chịu thuế thu nhập cá nhân không?,"Căn cứ khoản 7 Điều 2Thông tư 111/2013/TT-BTCquy định các khoảnthu nhập chịu thuế: Các khoản thu nhập chịu thuế ... 7. Thu nhập từ bản quyền Thu nhập từ bản quyền là thu nhập nhận được khi chuyển nhượng, chuyển giao quyền sở hữu, quyền sử dụng các đối tượng của quyền sở hữu trí tuệ theo quy định của Luật Sở hữu trí tuệ; thu nhập từ chuyển giao công nghệ theo quy định của Luật Chuyển giao công nghệ. Cụ thể như sau: a) Đối tượng của quyền sở hữu trí tuệ thực hiện theo quy định tại Điều 3 của Luật Sở hữu trí tuệ và các văn bản hướng dẫn liên quan, bao gồm: a.1) Đối tượng quyền tác giả bao gồm các tác phẩm văn học, tác phẩm nghệ thuật, khoa học; đối tượng quyền liên quan đến quyền tác giả bao gồm: ghi hình, ghi âm chương trình phát sóng, tín hiệu vệ tinh mang chương trình được mã hoá. a.2) Đối tượng quyền sở hữu công nghiệp bao gồm sáng chế, kiểu dáng công nghiệp, thiết kế bố trí mạch tích hợp bán dẫn, bí mật kinh doanh, nhãn hiệu, tên thương mại và chỉ dẫn địa lý. a.3) Đối tượng quyền đối với giống cây trồng là vật liệu nhân giống và vật liệu thu hoạch. b) Đối tượng của chuyển giao công nghệ thực hiện theo quy định tại Điều 7 của Luật Chuyển giao công nghệ, bao gồm: b.1) Chuyển giao các bí quyết kỹ thuật. b.2) Chuyển giao kiến thức kỹ thuật về công nghệ dưới dạng phương án công nghệ, quy trình công nghệ, giải pháp kỹ thuật, công thức, thông số kỹ thuật, bản vẽ, sơ đồ kỹ thuật, chương trình máy tính, thông tin dữ liệu. b.3) Chuyển giao giải pháp hợp lý hóa sản xuất, đổi mới công nghệ. Thu nhập từ chuyển giao, chuyển quyền các đối tượng của quyền sở hữu trí tuệ và chuyển giao công nghệ nêu trên bao gồm cả trường hợp chuyển nhượng lại. ... Như vậy, thu nhập từ bản quyền là thu nhập nhận được khi chuyển nhượng, chuyển giao quyền sở hữu, quyền sử dụng các đối tượng của quyền sở hữu trí tuệ theo quy định củaLuật Sở hữu trí tuệlà khoảnthu nhập chịu thuếthu nhập cá nhân.  Công ty trả thu nhập từ bản quyền cho cá nhân thì có phải khấu trừ thuế không? (Hình từ Internet)"
https://thuvienphapluat.vn/hoi-dap-phap-luat/839D7C0-hd-cong-ty-tra-thu-nhap-tu-ban-quyen-cho-ca-nhan-thi-co-phai-khau-tru-thue-khong.html,Khấu trừ thuế thu nhập cá nhân,09:15 | 13/08/2023,Công ty trả thu nhập từ bản quyền cho cá nhân thì có phải khấu trừ thuế không?,Căn cứ tính thuế đối với thu nhập từ bản quyền được quy định như thế nào?,"Tại Điều 13Thông tư 111/2013/TT-BTCquy định căn cứ tính thuế đối với thu nhập từ tiền bản quyền là thu nhập tính thuế và thuế suất như sau: - Thu nhập tính thuế: + Thu nhập tính thuế từ tiền bản quyền là phần thu nhập vượt trên 10 triệu đồng theo hợp đồng chuyển nhượng, không phụ thuộc vào số lần thanh toán hoặc số lần nhận tiền mà người nộp thuế nhận được khi chuyển giao, chuyển quyền sử dụng các đối tượng của quyền sở hữu trí tuệ, chuyển giao công nghệ. + Trường hợp cùng là một đối tượng của quyền sở hữu trí tuệ, chuyển giao công nghệ nhưng hợp đồng chuyển giao, chuyển quyền sử dụng thực hiện làm nhiều hợp đồng với cùng một đối tượng sử dụng thì thu nhập tính thuế là phần thu nhập vượt trên 10 triệu đồng tính trên tổng các hợp đồng chuyển giao, chuyển quyền sử dụng + Trường hợp đối tượng chuyển giao, chuyển quyền là đồng sở hữu thì thu nhập tính thuế được phân chia cho từng cá nhân sở hữu. Tỷ lệ phân chia được căn cứ theo giấy chứng nhận quyền sở hữu hoặc quyền sử dụng của cơ quan Nhà nước có thẩm quyền. - Thuế suất thuế thu nhập cá nhân đối với thu nhập từ bản quyền áp dụng theo Biểu thuế toàn phần với thuế suất là 5%. - Thời điểm xác định thu nhập tính thuế từ bản quyền là thời điểm trả tiền bản quyền. - Cách tính thuế: Thuế thu nhập cá nhân phải nộp = Thu nhập tính thuế x Thuế suất 5%."
https://thuvienphapluat.vn/hoi-dap-phap-luat/839D7C0-hd-cong-ty-tra-thu-nhap-tu-ban-quyen-cho-ca-nhan-thi-co-phai-khau-tru-thue-khong.html,Khấu trừ thuế thu nhập cá nhân,09:15 | 13/08/2023,Công ty trả thu nhập từ bản quyền cho cá nhân thì có phải khấu trừ thuế không?,Công ty trả thu nhập từ bản quyền cho cá nhân thì có phải khấu trừ thuế không?,"Căn cứ điểm h khoản 1 Điều 25Thông tư 111/2013/TT-BTCquy định khấu trừ thuế và chứng từ khấu trừ thuế: Khấu trừ thuế và chứng từ khấu trừ thuế 1. Khấu trừ thuế ... h) Thu nhập từ bản quyền, nhượng quyền thương mại Tổ chức, cá nhân trả thu nhập từ bản quyền, nhượng quyền thương mại có trách nhiệm khấu trừ thuế thu nhập cá nhân trước khi trả thu nhập cho cá nhân. Số thuế khấu trừ được xác định bằng phần thu nhập vượt trên 10 triệu đồng theo từng hợp đồng chuyển nhượng nhân (×) với thuế suất 5%. Trường hợp hợp đồng có giá trị lớn thanh toán làm nhiều lần thì lần đầu thanh toán, tổ chức, cá nhân trả thu nhập trừ 10 triệu đồng khỏi giá trị thanh toán, số còn lại phải nhân với thuế suất 5% để khấu trừ thuế. Các lần thanh toán sau sẽ khấu trừ thuế thu nhập tính trên tổng số tiền thanh toán của từng lần. ... Như vậy, công ty trả thu nhập từ bản quyền cho cá nhân có trách nhiệm khấu trừ thuế thu nhập cá nhân trước khi trả thu nhập cho cá nhân. Số thuế khấu trừ được xác định bằng phần thu nhập vượt trên 10 triệu đồng theo từng hợp đồng chuyển nhượng nhân (×) với thuế suất 5%. Trường hợp hợp đồng có giá trị lớn thanh toán làm nhiều lần thì lần đầu thanh toán, tổ chức, cá nhân trả thu nhập trừ 10 triệu đồng khỏi giá trị thanh toán, số còn lại phải nhân với thuế suất 5% để khấu trừ thuế. Các lần thanh toán sau sẽ khấu trừ thuế thu nhập tính trên tổng số tiền thanh toán của từng lần. Trân trọng!"
https://thuvienphapluat.vn/hoi-dap-phap-luat/839D7E6-hd-mau-to-khai-yeu-cau-cap-the-giam-dinh-vien-so-huu-cong-nghiep.html,Hành nghề dịch vụ đại diện sở hữu công nghiệp,08:20 | 13/08/2023,Mẫu tờ khai yêu cầu cấp thẻ giám định viên sở hữu công nghiệp?,Mẫu tờ khai yêu cầu cấp thẻ giám định viên sở hữu công nghiệp?,Dưới đây là mẫu tờ khai yêu cầu cấp thẻgiám định viênsở hữu công nghiệp.  Tải vềmẫu tờ khai yêu cầu cấp thẻgiám định viênsở hữu công nghiệp.
https://thuvienphapluat.vn/hoi-dap-phap-luat/839D7E6-hd-mau-to-khai-yeu-cau-cap-the-giam-dinh-vien-so-huu-cong-nghiep.html,Hành nghề dịch vụ đại diện sở hữu công nghiệp,08:20 | 13/08/2023,Mẫu tờ khai yêu cầu cấp thẻ giám định viên sở hữu công nghiệp?,Hồ sơ yêu cầu cấp Thẻ giám định viên sở hữu công nghiệp gồm những gì?,"Căn cứ Tiểu mục 2 Mục IIIThông tư 01/2008/TT-BKHCNđược sửa đổi bởi khoản 4 Điều 2Thông tư 18/2011/TT-BKHCNHướng dẫn về thẩn quyền, thủ tục cấp, thu hồi thẻ giám định viên như sau: THẨM QUYỀN, THỦ TỤC CẤP, THU HỒI THẺ GIÁM ĐỊNH VIÊN ... 2. Hồ sơ yêu cầu cấp Thẻ giám định viên Hồ sơ yêu cầu cấp Thẻ giám định viên gồm 01 bộ tài liệu sau đây: a) 02 Tờ khai yêu cầu cấp Thẻ giám định viên, làm theo mẫu quy định tại Phụ lục II của Thông tư này; b) Bản sao Giấy chứng nhận đủ điều kiện nghiệp vụ làm giám định viên sở hữu công nghiệp do Chủ tịch Hội đồng kiểm tra cấp theo quy định tại điểm c khoản 6 Mục II của Thông tư này; c) Bản sao Chứng minh nhân dân; d) 02 ảnh 3x4 (cm); đ) Bản sao chứng từ nộp phí, lệ phí (trường hợp nộp phí, lệ phí qua dịch vụ bưu chính hoặc nộp trực tiếp vào tài khoản của Cục Sở hữu trí tuệ) ... Như vậy,hồ sơ yêu cầu cấp Thẻ giám định viên sở hữu công nghiệp gồm có: - 02 Tờ khai yêu cầu cấp Thẻ giám định viên,tải về - Bản sao Giấy chứng nhận đủ điều kiện nghiệp vụ làm giám định viên sở hữu công nghiệp do Chủ tịch Hội đồng kiểm tra cấp theo quy định tại điểm c khoản 6 Mục II của Thông tư này; - Bản sao Chứng minh nhân dân; - 02 ảnh 3x4 (cm); - Bản sao chứng từ nộp phí, lệ phí (trường hợp nộp phí, lệ phí qua dịch vụ bưu chính hoặc nộp trực tiếp vào tài khoản của Cục Sở hữu trí tuệ)  Mẫu tờ khai yêu cầu cấp thẻ giám định viên sở hữu công nghiệp? (Hình từ Internet)"
https://thuvienphapluat.vn/hoi-dap-phap-luat/839D7E6-hd-mau-to-khai-yeu-cau-cap-the-giam-dinh-vien-so-huu-cong-nghiep.html,Hành nghề dịch vụ đại diện sở hữu công nghiệp,08:20 | 13/08/2023,Mẫu tờ khai yêu cầu cấp thẻ giám định viên sở hữu công nghiệp?,Làm sai lệch nội dung thẻ giám định viên sở hữu công nghiệp bị xử phạt như thế nào?,"Căn cứ quy định Điều 8Nghị định 99/2013/NĐ-CPđược sửa đổi bởi khoản 8 Điều 1Nghị định 126/2021/NĐ-CPquy định về xử phạt hành chính vi phạm quy định về giám định sở hữu công nghiệp như sau: Vi phạm quy định về giám định sở hữu công nghiệp 1. Phạt tiền từ 1.500.000 đồng đến 3.000.000 đồng đối với một trong các hành vi sau đây: a) Vi phạm quy định về trình tự, thủ tục giám định, thời hạn giám định; b) Không có mặt theo giấy triệu tập của cơ quan trưng cầu giám định mà không có lý do chính đáng, không thực hiện việc giải thích kết luận giám định khi có yêu cầu của cơ quan trưng cầu giám định. 2. Phạt tiền từ 6.000.000 đồng đến 15.000.000 đồng đối với hành vi sửa chữa, làm sai lệch nội dung thẻ giám định viên, giấy chứng nhận tổ chức đủ điều kiện hoạt động giám định sở hữu công nghiệp. 3. Phạt tiền từ 15.000.000 đồng đến 30.000.000 đồng đối với một trong các hành vi sau đây: a) Thực hiện hoạt động giám định sở hữu công nghiệp khi không đủ điều kiện hành nghề theo quy định của pháp luật; b) Tiết lộ bí mật thông tin biết được khi tiến hành giám định mà không được phép của các bên liên quan; c) Không lập hồ sơ giám định, không thực hiện việc bảo quản các hiện vật, tài liệu liên quan đến vụ việc giám định; d) Sử dụng thẻ giám định viên sở hữu công nghiệp của người khác hoặc cho người khác sử dụng thẻ giám định viên sở hữu công nghiệp của mình để hành nghề giám định. ... 5. Hình thức xử phạt bổ sung: Tước quyền sử dụng thẻ giám định viên; giấy chứng nhận tổ chức đủ điều kiện hoạt động giám định sở hữu công nghiệp từ 01 tháng đến 03 tháng đối với hành vi vi phạm quy định tại Điểm a, Điểm b Khoản 4 Điều này. 6. Biện pháp khắc phục hậu quả: a) Buộc nộp lại thẻ giám định viên, giấy chứng nhận tổ chức đủ điều kiện hoạt động giám định, văn bản giám định sở hữu công nghiệp bị tẩy xóa, sửa chữa làm sai lệch nội dung cho cơ quan, người có thẩm quyền đã cấp giấy tờ, tài liệu đó đối với hành vi vi phạm quy định tại khoản 2, điểm c khoản 4 Điều này; b) Buộc nộp lại số lợi bất hợp pháp có được do thực hiện hành vi vi phạm quy định tại Điểm a Khoản 4 Điều này. Như vậy, hành vi làm sai lệch nội dung thẻ giám định viên sở hữu công nghiệp có thể bị xử phạt vi phạm hành chính là phạt tiền từ6.000.000 đồng đến 15.000.000 đồng. Bên cạnh đó người vi phạm còn bị buộc nộp lại thẻ giám định viên, giấy chứng nhận tổ chức đủ điều kiện hoạt động giám định, văn bản giám định sở hữu công nghiệp bị tẩy xóa, sửa chữa làm sai lệch nội dung cho cơ quan, người có thẩm quyền đã cấp giấy tờ, tài liệu đó. Lưu ý:Mức phạt tiền quy định trên đây là mức phạt tiền đối với cá nhân. Đối với cùng một hành vi vi phạm hành chính thì mức phạt tiền đối với tổ chức gấp 02 lần mức phạt tiền đối với cá nhân (khoản 1 Điều 2Nghị định 99/2013/NĐ-CP) Trân trọng!"
https://thuvienphapluat.vn/hoi-dap-phap-luat/839D0E7-hd-tac-pham-co-chua-ban-sao-tac-pham-nhung-da-duoc-phep-cua-chu-so-huu-tac-pham-do-thi-co-duoc-bao-ho-.html,Tác phẩm,19:00 | 07/08/2023,Tác phẩm có chứa bản sao tác phẩm nhưng đã được phép của chủ sở hữu tác phẩm đó thì có được bảo hộ với danh nghĩa nhãn hiệu không?,15 trường hợp nhãn hiệu bị coi là không có khả năng phân biệt 2023?,"Tại khoản 2 Điều 74Luật Sở hữu trí tuệ 2005sửa đổi, bổ sung bởi khoản 22 Điều 1Luật Sở hữu trí tuệ sửa đổi 2022có quy định 15 trường hợpnhãn hiệubị coi là không có khả năng phân biệt bao gồm: (1) Hình và hình hình học đơn giản, chữ số, chữ cái, chữ thuộc ngôn ngữ không thông dụng, trừ trường hợp các dấu hiệu này đã được sử dụng và thừa nhận rộng rãi với danh nghĩa một nhãn hiệu trước ngày nộp đơn; (2) Dấu hiệu, biểu tượng quy ước, hình vẽ, tên gọi thông thường của hàng hóa, dịch vụ bằng bất kỳ ngôn ngữ nào, hình dạng thông thường của hàng hóa hoặc một phần của hàng hóa, hình dạng thông thường của bao bì hoặc vật chứa hàng hóa đã được sử dụng thường xuyên và thừa nhận rộng rãi trước ngày nộp đơn; (3) Dấu hiệu chỉ thời gian, địa điểm, phương pháp sản xuất, chủng loại, số lượng, chất lượng, tính chất, thành phần, công dụng, giá trị hoặc các đặc tính khác mang tính mô tả hàng hóa, dịch vụ hoặc dấu hiệu làm gia tăng giá trị đáng kể cho hàng hóa, trừ trường hợp dấu hiệu đó đã đạt được khả năng phân biệt thông qua quá trình sử dụng trước ngày nộp đơn; (4) Dấu hiệu mô tả hình thức pháp lý, lĩnh vực kinh doanh của chủ thể kinh doanh; (5) Dấu hiệu chỉ nguồn gốc địa lý của hàng hóa, dịch vụ, trừ trường hợp dấu hiệu đó đã được sử dụng và thừa nhận rộng rãi với danh nghĩa một nhãn hiệu trước ngày nộp đơn hoặc được đăng ký dưới dạng nhãn hiệu tập thể hoặc nhãn hiệu chứng nhận; (6) Dấu hiệu trùng hoặc tương tự đến mức gây nhầm lẫn với nhãn hiệu của tổ chức, cá nhân khác được bảo hộ cho hàng hóa, dịch vụ trùng hoặc tương tự trên cơ sở đơn đăng ký có ngày nộp đơn hoặc ngày ưu tiên sớm hơn trong trường hợp đơn đăng ký được hưởng quyền ưu tiên, kể cả đơn đăng ký nhãn hiệu được nộp theo điều ước quốc tế mà nước Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên Trừ trường hợp đăng ký nhãn hiệu đó bị chấm dứt hiệu lực theo quy định tại điểm d khoản 1 Điều 95Luật Sở hữu trí tuệ 2005hoặc bị hủy bỏ hiệu lực theo quy định tại Điều 96Luật Sở hữu trí tuệ 2005theo thủ tục quy định tại điểm b khoản 3 Điều 117Luật Sở hữu trí tuệ 2005; (7) Dấu hiệu trùng hoặc tương tự đến mức gây nhầm lẫn với nhãn hiệu của người khác đã được sử dụng và thừa nhận rộng rãi cho hàng hoá, dịch vụ trùng hoặc tương tự từ trước ngày nộp đơn hoặc ngày ưu tiên trong trường hợp đơn được hưởng quyền ưu tiên; (8) Dấu hiệu trùng hoặc tương tự đến mức gây nhầm lẫn với nhãn hiệu của tổ chức, cá nhân khác đã được bảo hộ cho hàng hóa, dịch vụ trùng hoặc tương tự mà đăng ký nhãn hiệu đó đã chấm dứt hiệu lực chưa quá ba năm, Trừ trường hợp đăng ký nhãn hiệu đó bị chấm dứt hiệu lực theo quy định tại điểm d khoản 1 Điều 95Luật Sở hữu trí tuệ 2005theo thủ tục quy định tại điểm b khoản 3 Điều 117Luật Sở hữu trí tuệ 2005; (9) Dấu hiệu trùng hoặc tương tự đến mức gây nhầm lẫn với nhãn hiệu được coi là nhãn hiệu nổi tiếng của người khác trước ngày nộp đơn đăng ký cho hàng hóa, dịch vụ trùng hoặc tương tự với hàng hóa, dịch vụ mang nhãn hiệu nổi tiếng hoặc Đăng ký cho hàng hóa, dịch vụ không tương tự, nếu việc sử dụng dấu hiệu đó có thể làm ảnh hưởng đến khả năng phân biệt của nhãn hiệu nổi tiếng hoặc việc đăng ký nhãn hiệu nhằm lợi dụng uy tín của nhãn hiệu nổi tiếng; (10) Dấu hiệu trùng hoặc tương tự với tên thương mại đang được sử dụng của người khác, nếu việc sử dụng dấu hiệu đó có thể gây nhầm lẫn cho người tiêu dùng về nguồn gốc hàng hoá, dịch vụ; (11) Dấu hiệu trùng hoặc tương tự với chỉ dẫn địa lý đang được bảo hộ nếu việc sử dụng dấu hiệu đó có thể làm cho người tiêu dùng hiểu sai lệch về nguồn gốc địa lý của hàng hoá; (12) Dấu hiệu trùng với chỉ dẫn địa lý hoặc có chứa chỉ dẫn địa lý hoặc được dịch nghĩa, phiên âm từ chỉ dẫn địa lý đang được bảo hộ cho rượu vang, rượu mạnh nếu dấu hiệu được đăng ký để sử dụng cho rượu vang, rượu mạnh không có nguồn gốc xuất xứ từ khu vực địa lý mang chỉ dẫn địa lý đó; (13) Dấu hiệu trùng hoặc không khác biệt đáng kể với kiểu dáng công nghiệp của người khác đã hoặc đang được bảo hộ trên cơ sở đơn đăng ký kiểu dáng công nghiệp có ngày nộp đơn hoặc ngày ưu tiên sớm hơn so với ngày nộp đơn, ngày ưu tiên của đơn đăng ký nhãn hiệu; (14) Dấu hiệu trùng hoặc tương tự đến mức gây nhầm lẫn với tên giống cây trồng đã hoặc đang được bảo hộ tại Việt Nam nếu dấu hiệu đó đăng ký cho hàng hóa là giống cây trồng cùng loài hoặc thuộc loài tương tự hoặc sản phẩm thu hoạch từ giống cây trồng; (15) Dấu hiệu trùng hoặc tương tự đến mức gây nhầm lẫn với tên gọi, hình ảnh của nhân vật, hình tượng trong tác phẩm thuộc phạm vi bảo hộ quyền tác giả của người khác đã được biết đến một cách rộng rãi trước ngày nộp đơn, trừ trường hợp được phép của chủ sở hữu tác phẩm đó.  Tác phẩm có chứa bản sao tác phẩm nhưng đã được phép của chủ sở hữu tác phẩm đó thì có được bảo hộ với danh nghĩa nhãn hiệu không? (Hình từ Internet)"
https://thuvienphapluat.vn/hoi-dap-phap-luat/839D0E7-hd-tac-pham-co-chua-ban-sao-tac-pham-nhung-da-duoc-phep-cua-chu-so-huu-tac-pham-do-thi-co-duoc-bao-ho-.html,Tác phẩm,19:00 | 07/08/2023,Tác phẩm có chứa bản sao tác phẩm nhưng đã được phép của chủ sở hữu tác phẩm đó thì có được bảo hộ với danh nghĩa nhãn hiệu không?,Đánh giá nhãn hiệu nổi tiếng dựa vào tiêu chí nào?,"Tại Điều 75Luật Sở hữu trí tuệ 2005được sửa đổi bởi khoản 23 Điều 1Luật Sở hữu trí tuệ sửa đổi 2022có quy định việc xem xét, đánh giá mộtnhãn hiệu là nổi tiếngđược lựa chọn từ một số hoặc tất cả 08 tiêu chí sau: - Số lượng người tiêu dùng liên quan đã biết đến nhãn hiệu thông qua việc mua bán, sử dụng hàng hoá, dịch vụ mang nhãn hiệu hoặc thông qua quảng cáo; - Phạm vi lãnh thổ mà hàng hoá, dịch vụ mang nhãn hiệu đã được lưu hành; - Doanh số từ việc bán hàng hoá hoặc cung cấp dịch vụ mang nhãn hiệu hoặc số lượng hàng hoá đã được bán ra, lượng dịch vụ đã được cung cấp; - Thời gian sử dụng liên tục nhãn hiệu; - Uy tín rộng rãi của hàng hoá, dịch vụ mang nhãn hiệu; - Số lượng quốc gia bảo hộ nhãn hiệu; - Số lượng quốc gia công nhận nhãn hiệu là nổi tiếng; - Giá chuyển nhượng, giá chuyển giao quyền sử dụng, giá trị góp vốn đầu tư của nhãn hiệu."
https://thuvienphapluat.vn/hoi-dap-phap-luat/839D0E7-hd-tac-pham-co-chua-ban-sao-tac-pham-nhung-da-duoc-phep-cua-chu-so-huu-tac-pham-do-thi-co-duoc-bao-ho-.html,Tác phẩm,19:00 | 07/08/2023,Tác phẩm có chứa bản sao tác phẩm nhưng đã được phép của chủ sở hữu tác phẩm đó thì có được bảo hộ với danh nghĩa nhãn hiệu không?,Tác phẩm có chứa bản sao tác phẩm nhưng đã được phép của chủ sở hữu tác phẩm đó thì có được bảo hộ với danh nghĩa nhãn hiệu không?,"Tại Điều 73Luật Sở hữu trí tuệ 2005sửa đổi, bổ sung bởi khoản 21 Điều 1Luật Sở hữu trí tuệ sửa đổi 2022có quy định về dấu hiệu không được bảo hộ với danh nghĩa nhãn hiệu như sau: Dấu hiệu không được bảo hộ với danh nghĩa nhãn hiệu Các dấu hiệu sau đây không được bảo hộ với danh nghĩa nhãn hiệu: 1. Dấu hiệu trùng hoặc tương tự đến mức gây nhầm lẫn với Quốc kỳ, Quốc huy, Quốc ca nước Cộng hòa xã hội chủ nghĩa Việt Nam và của các nước, quốc tế ca; 2. Dấu hiệu trùng hoặc tương tự đến mức gây nhầm lẫn với biểu tượng, cờ, huy hiệu, tên viết tắt, tên đầy đủ của cơ quan nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội, tổ chức chính trị xã hội - nghề nghiệp, tổ chức xã hội, tổ chức xã hội - nghề nghiệp của Việt Nam và tổ chức quốc tế, nếu không được cơ quan, tổ chức đó cho phép; 3. Dấu hiệu trùng hoặc tương tự đến mức gây nhầm lẫn với tên thật, biệt hiệu, bút danh, hình ảnh của lãnh tụ, anh hùng dân tộc, danh nhân của Việt Nam, của nước ngoài; 4. Dấu hiệu trùng hoặc tương tự đến mức gây nhầm lẫn với dấu chứng nhận, dấu kiểm tra, dấu bảo hành của tổ chức quốc tế mà tổ chức đó có yêu cầu không được sử dụng, trừ trường hợp chính tổ chức này đăng ký các dấu đó làm nhãn hiệu chứng nhận; 5. Dấu hiệu làm hiểu sai lệch, gây nhầm lẫn hoặc có tính chất lừa dối người tiêu dùng về nguồn gốc xuất xứ, tính năng, công dụng, chất lượng, giá trị hoặc các đặc tính khác của hàng hoá, dịch vụ. 6. Dấu hiệu là hình dạng vốn có của hàng hóa hoặc do đặc tính kỹ thuật của hàng hóa bắt buộc phải có; 7. Dấu hiệu chứa bản sao tác phẩm, trừ trường hợp được phép của chủ sở hữu tác phẩm đó. Như vậy, tác phẩm có chứa bản sao tác phẩm nhưng đã được phép của chủ sở hữu tác phẩm đó thì vẫn được bảo hộ với danh nghĩa nhãn hiệu. Ngược lại nếu chứa bản sao tác phẩm mà không được phép của chủ sở hữu tác phẩm thì sẽ không được bảo hộ với danh nghĩa nhãn hiệu. Trân trọng!"
